timestamp,open,high,low,close,volume,symbol
2024-01-01 00:00:00,49998.44436347656,50001.38183161147,49995.47397756038,49996.92555628554,53,BTCUSDT
2024-01-01 00:01:00,50040.32239086169,50043.93784438832,50036.68550249214,50042.2850488824,86,BTCUSDT
2024-01-01 00:02:00,50041.69335243772,50045.28992340706,50035.26638843946,50038.91804547149,132,BTCUSDT
2024-01-01 00:03:00,50030.99848514157,50032.42341909059,50027.61193661892,50027.7055418081,133,BTCUSDT
2024-01-01 00:04:00,49986.750653033945,49993.747329272126,49983.34172171306,49988.87749249566,185,BTCUSDT
2024-01-01 00:05:00,50000.03497261641,50002.84002037048,49999.33671735905,50000.0,109,BTCUSDT
2024-01-01 00:06:00,49987.32883952548,49991.47892112911,49981.722674305405,49984.006663890046,259,BTCUSDT
2024-01-01 00:07:00,49968.703654199926,49968.71060923351,49966.96011853592,49968.679716784674,102,BTCUSDT
2024-01-01 00:08:00,49949.38387566402,49956.96134187172,49946.66481697544,49954.019158683885,120,BTCUSDT
2024-01-01 00:09:00,49940.50117890963,49942.23353212483,49935.19856667865,49940.02498958767,130,BTCUSDT
2024-01-01 00:10:00,49929.81792117615,49933.09613264936,49922.97771680979,49926.69720949605,314,BTCUSDT
2024-01-01 00:11:00,49915.93496289707,49920.338600287614,49911.20876538761,49914.03581840899,338,BTCUSDT
2024-01-01 00:12:00,49904.43656399365,49908.87391333581,49897.58713536735,49902.04081632653,312,BTCUSDT
2024-01-01 00:13:00,49895.13087994516,49898.412799547245,49887.55468995775,49890.71220324864,473,BTCUSDT
2024-01-01 00:14:00,49879.49600344853,49884.78705189285,49879.29767355436,49880.04997917535,376,BTCUSDT
2024-01-01 00:15:00,49867.76714088636,49871.91051705088,49866.51667697494,49870.05414410662,466,BTCUSDT
2024-01-01 00:16:00,49858.82391585054,49862.89259149312,49853.98067219909,49860.72469804248,482,BTCUSDT
2024-01-01 00:17:00,49853.98461106264,49856.33894093797,49851.52274894693,49852.06164098292,493,BTCUSDT
2024-01-01 00:18:00,49841.07468575939,49846.27610314648,49840.552342463634,49844.06497292795,498,BTCUSDT
2024-01-01 00:19:00,49840.86290321936,49845.469816772005,49832.56687043605,49836.73469387755,471,BTCUSDT
2024-01-01 00:20:00,49833.88152961767,49837.73785009152,49828.19733208726,49830.07080383174,240,BTCUSDT
2024-01-01 00:21:00,49825.34876836632,49827.7624547157,49819.13768204055,49824.0733027905,358,BTCUSDT
2024-01-01 00:22:00,49816.24416974641,49821.86877734905,49811.33905885855,49818.74219075385,424,BTCUSDT
2024-01-01 00:23:00,49816.48257381203,49820.637287937614,49810.65958982207,49814.077467721785,403,BTCUSDT
2024-01-01 00:24:00,49806.01365142863,49810.13375991071,49802.2609455779,49810.07913369429,442,BTCUSDT
2024-01-01 00:25:00,49810.17103683291,49812.62083369928,49805.50768383439,49806.74718867139,404,BTCUSDT
2024-01-01 00:26:00,49806.38013138352,49807.34346747277,49799.72481012538,49804.08163265306,383,BTCUSDT
2024-01-01 00:27:00,49797.28747559848,49806.61976835072,49795.29726185843,49802.08246563932,110,BTCUSDT
2024-01-01 00:28:00,49797.343917686594,49804.6665357329,49796.15307064682,49800.74968763015,216,BTCUSDT
2024-01-01 00:29:00,49797.11405058833,49804.20101751223,49796.61479083723,49800.08329862557,287,BTCUSDT
2024-01-01 00:30:00,49802.66200611847,49805.809547240926,49797.91427119506,49800.08329862557,334,BTCUSDT
2024-01-01 00:31:00,49800.46276161567,49805.19035441544,49798.82606680052,49800.74968763015,235,BTCUSDT
2024-01-01 00:32:00,49798.32874244826,49802.50762316162,49795.99906077972,49802.08246563932,490,BTCUSDT
2024-01-01 00:33:00,49805.47802104441,49810.41360254233,49800.83319950845,49804.08163265306,227,BTCUSDT
2024-01-01 00:34:00,49802.113869886845,49811.39997770821,49800.6241574303,49806.74718867139,141,BTCUSDT
2024-01-01 00:35:00,49810.550829796615,49812.82432265376,49809.13552481282,49810.07913369429,192,BTCUSDT
2024-01-01 00:36:00,49810.81992982081,49814.12132525505,49808.12351230379,49814.077467721785,398,BTCUSDT
2024-01-01 00:37:00,49818.45745315255,49820.68185608906,49817.95811376475,49818.74219075385,428,BTCUSDT
2024-01-01 00:38:00,49823.31770921761,49828.13621963402,49818.449255257445,49824.0733027905,483,BTCUSDT
2024-01-01 00:39:00,49834.75833556136,49837.01033188297,49828.43140794457,49830.07080383174,424,BTCUSDT
2024-01-01 00:40:00,49841.55041056565,49841.91669955856,49832.76349802333,49836.73469387755,337,BTCUSDT
