timestamp,open,high,low,close,volume,symbol
2024-01-01 00:00:00,49998.444363476556,50001.38183161147,49995.47397756038,49996.92555628554,53,BTCUSDT
2024-01-01 00:01:00,50040.32239086169,50043.93784438832,50036.68550249214,50042.2850488824,86,BTCUSDT
2024-01-01 00:02:00,50041.69335243772,50045.28992340706,50035.26638843946,50038.91804547149,132,BTCUSDT
2024-01-01 00:03:00,50030.99848514157,50032.42341909059,50027.611936618916,50027.7055418081,133,BTCUSDT
2024-01-01 00:04:00,49986.750653033945,49993.747329272126,49983.34172171306,49988.87749249566,185,BTCUSDT
2024-01-01 00:05:00,50000.03497261641,50002.84002037048,49999.33671735905,50000.0,109,BTCUSDT
2024-01-01 00:06:00,49987.32883952548,49991.478921129106,49981.722674305405,49984.006663890046,259,BTCUSDT
2024-01-01 00:07:00,49968.703654199926,49968.71060923351,49966.96011853592,49968.679716784674,102,BTCUSDT
2024-01-01 00:08:00,49949.38387566402,49956.96134187172,49946.66481697544,49954.019158683885,120,BTCUSDT
2024-01-01 00:09:00,49940.50117890963,49942.23353212483,49935.19856667865,49940.02498958767,130,BTCUSDT
2024-01-01 00:10:00,49929.81792117615,49933.096132649356,49922.97771680979,49926.697209496044,314,BTCUSDT
2024-01-01 00:11:00,49915.93496289707,49920.338600287614,49911.20876538761,49914.03581840899,338,BTCUSDT
2024-01-01 00:12:00,49904.43656399365,49908.87391333581,49897.58713536735,49902.04081632653,312,BTCUSDT
2024-01-01 00:13:00,49895.13087994516,49898.412799547245,49887.55468995775,49890.712203248644,473,BTCUSDT
2024-01-01 00:14:00,49879.496003448534,49884.787051892854,49879.29767355436,49880.04997917535,376,BTCUSDT
2024-01-01 00:15:00,49867.76714088636,49871.91051705088,49866.51667697494,49870.05414410662,466,BTCUSDT
2024-01-01 00:16:00,49858.82391585054,49862.89259149312,49853.98067219909,49860.72469804248,482,BTCUSDT
2024-01-01 00:17:00,49853.98461106264,49856.338940937974,49851.52274894693,49852.06164098292,493,BTCUSDT
2024-01-01 00:18:00,49841.07468575939,49846.27610314648,49840.552342463634,49844.06497292795,498,BTCUSDT
2024-01-01 00:19:00,49840.862903219364,49845.469816772005,49832.56687043605,49836.73469387755,471,BTCUSDT
2024-01-01 00:20:00,49833.88152961767,49837.73785009152,49828.19733208726,49830.07080383174,240,BTCUSDT
2024-01-01 00:21:00,49825.34876836632,49827.7624547157,49819.13768204055,49824.0733027905,358,BTCUSDT
2024-01-01 00:22:00,49816.24416974641,49821.86877734905,49811.339058858546,49818.74219075385,424,BTCUSDT
2024-01-01 00:23:00,49816.48257381203,49820.637287937614,49810.65958982207,49814.077467721785,403,BTCUSDT
2024-01-01 00:24:00,49806.01365142863,49810.13375991071,49802.2609455779,49810.07913369429,442,BTCUSDT
2024-01-01 00:25:00,49810.17103683291,49812.62083369928,49805.50768383439,49806.74718867139,404,BTCUSDT
2024-01-01 00:26:00,49806.38013138352,49807.34346747277,49799.72481012538,49804.08163265306,383,BTCUSDT
2024-01-01 00:27:00,49797.287475598474,49806.61976835072,49795.29726185843,49802.082465639316,110,BTCUSDT
2024-01-01 00:28:00,49797.343917686594,49804.666535732904,49796.15307064682,49800.74968763015,216,BTCUSDT
2024-01-01 00:29:00,49797.11405058833,49804.20101751223,49796.61479083723,49800.08329862557,287,BTCUSDT
2024-01-01 00:30:00,49802.66200611847,49805.809547240926,49797.91427119506,49800.08329862557,334,BTCUSDT
2024-01-01 00:31:00,49800.46276161567,49805.190354415434,49798.82606680052,49800.74968763015,235,BTCUSDT
2024-01-01 00:32:00,49798.32874244826,49802.50762316162,49795.99906077972,49802.082465639316,490,BTCUSDT
2024-01-01 00:33:00,49805.47802104441,49810.41360254233,49800.83319950845,49804.08163265306,227,BTCUSDT
2024-01-01 00:34:00,49802.113869886845,49811.39997770821,49800.6241574303,49806.74718867139,141,BTCUSDT
2024-01-01 00:35:00,49810.550829796615,49812.82432265376,49809.13552481282,49810.07913369429,192,BTCUSDT
2024-01-01 00:36:00,49810.81992982081,49814.12132525505,49808.12351230379,49814.077467721785,398,BTCUSDT
2024-01-01 00:37:00,49818.45745315255,49820.68185608906,49817.95811376475,49818.74219075385,428,BTCUSDT
2024-01-01 00:38:00,49823.31770921761,49828.13621963402,49818.449255257445,49824.0733027905,483,BTCUSDT
2024-01-01 00:39:00,49834.75833556136,49837.01033188297,49828.43140794457,49830.07080383174,424,BTCUSDT
2024-01-01 00:40:00,49841.55041056565,49841.916699558555,49832.763498023334,49836.73469387755,337,BTCUSDT
2024-01-01 00:41:00,49842.019991989284,49848.70900239673,49840.414221944375,49844.06497292795,482,BTCUSDT
2024-01-01 00:42:00,49855.43586150897,49856.055890941505,49847.52612016392,49852.06164098292,135,BTCUSDT
2024-01-01 00:43:00,49861.601535297385,49862.13708302848,49855.95085622854,49860.72469804248,265,BTCUSDT
2024-01-01 00:44:00,49867.77289594602,49871.298647990065,49864.71367559542,49870.05414410662,171,BTCUSDT
2024-01-01 00:45:00,49883.20085794726,49888.064950272725,49875.376695461964,49880.04997917535,142,BTCUSDT
2024-01-01 00:46:00,49888.8425840139,49891.5993135039,49886.80140139207,49890.712203248644,306,BTCUSDT
2024-01-01 00:47:00,49901.83120631461,49906.09352238799,49900.92368295503,49902.04081632653,154,BTCUSDT
2024-01-01 00:48:00,49911.931936880566,49917.62129179421,49909.484470269694,49914.03581840899,332,BTCUSDT
2024-01-01 00:49:00,49930.724136061435,49935.66976102747,49923.023496634756,49926.697209496044,498,BTCUSDT
2024-01-01 00:50:00,49942.79922520204,49944.35209116671,49935.89802569226,49940.02498958767,493,BTCUSDT
2024-01-01 00:51:00,49958.28629860421,49958.41943970053,49949.387363955546,49954.019158683885,400,BTCUSDT
2024-01-01 00:52:00,49971.41275183828,49973.133500275195,49966.411872300574,49968.679716784674,281,BTCUSDT
2024-01-01 00:53:00,49985.72442695046,49990.40901764777,49982.28424302096,49984.006663890046,160,BTCUSDT
2024-01-01 00:54:00,49995.04129615479,50001.822037256,49993.2898563558,50000.0,302,BTCUSDT
2024-01-01 00:55:00,50004.88252497775,50009.25953683946,49999.972756556504,50000.0,358,BTCUSDT
2024-01-01 00:56:00,49992.36778980169,49998.77404140959,49992.26057832108,49994.28571428572,358,BTCUSDT
2024-01-01 00:57:00,49986.18057881312,49992.808105794036,49981.49904809653,49988.57142857143,165,BTCUSDT
2024-01-01 00:58:00,49987.78217972328,49992.74112255818,49982.44877963991,49982.857142857145,338,BTCUSDT
2024-01-01 00:59:00,49978.7067819192,49981.82901538735,49976.97320950795,49977.142857142855,384,BTCUSDT
2024-01-01 01:00:00,49972.30928764671,49972.66714871556,49970.02881567755,49971.42857142857,311,BTCUSDT
2024-01-01 01:01:00,49961.61273481326,49967.8252166576,49960.74304839415,49965.71428571428,291,BTCUSDT
2024-01-01 01:02:00,49959.52192971312,49961.00094340454,49958.40214602334,49960.0,274,BTCUSDT
2024-01-01 01:03:00,49951.05940758151,49958.56708880703,49946.7029896574,49954.28571428572,312,BTCUSDT
2024-01-01 01:04:00,49951.445194669664,49954.17128179938,49944.87616767172,49948.57142857143,488,BTCUSDT
2024-01-01 01:05:00,49937.92548707818,49947.16736997851,49935.477974660644,49942.857142857145,483,BTCUSDT
2024-01-01 01:06:00,49939.496662586644,49939.666440641726,49936.98542427841,49937.142857142855,464,BTCUSDT
2024-01-01 01:07:00,49928.991403632026,49931.995318147994,49924.0083794822,49931.42857142857,179,BTCUSDT
2024-01-01 01:08:00,49928.99301899129,49929.60674723401,49924.24220999486,49925.71428571428,350,BTCUSDT
2024-01-01 01:09:00,49915.003397742636,49920.29783802848,49914.52928687252,49920.0,286,BTCUSDT
2024-01-01 01:10:00,50009.24199671554,50014.388120472715,50009.00722741174,50012.409592029406,118,BTCUSDT
2024-01-01 01:11:00,49997.87648038365,49999.98543277019,49996.900699902726,49997.475831809956,179,BTCUSDT
2024-01-01 01:12:00,50035.23873301539,50038.48482465152,50034.40083399242,50038.09051899777,73,BTCUSDT
2024-01-01 01:13:00,49963.50741996912,49973.266720417036,49963.19658851818,49968.31890160843,104,BTCUSDT
2024-01-01 01:14:00,49965.059351657095,49970.85473093414,49960.36013469734,49967.78883312513,86,BTCUSDT
2024-01-01 01:15:00,50024.42231219122,50029.92944225738,50022.02379936535,50026.26784164308,132,BTCUSDT
2024-01-01 01:16:00,49990.08572900073,49995.037644213546,49987.64753990444,49991.24672714596,194,BTCUSDT
